"CODIGO";"DESCRIPCION";"LATITUD";"LONGITUD";"DIRECION";"CP";"POBLACION";"PROVINCIA";"PAIS";"CERCANIAS";"FEVE";"COMUN"
"75112";"GUARDIA DE TREMP";"42.1014190";"0.88804700";"";"";"SANT ESTEVE DE LA SARGA";"LLEIDA";"ESPAÑA";"SI";"NO";""
"75113";"PALAU-PUIGCERCOS";"42.1469550";"0.89244100";"";"";"TREMP";"LLEIDA";"ESPAÑA";"SI";"NO";""
"75114";"TREMP";"42.1673640";"0.89113700";"";"";"TREMP";"LLEIDA";"ESPAÑA";"SI";"NO";""
"75115";"SALAS DE PALLARS";"42.2068450";"0.94044700";"";"";"SALÀS DE PALLARS";"LLEIDA";"ESPAÑA";"SI";"NO";""
"75116";"LA POBLA DE SEGUR";"42.2398540";"0.96610700";"";"";"POBLA DE SEGUR (LA)";"LLEIDA";"ESPAÑA";"SI";"NO";""
"76001";"SALOMÓ";"41.2234416";"1.37662504";"Ctra. T-202 - Estació Ferrocarril, S/N";"43885";"SALOMÓ";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"76002";"VILABELLA";"41.2395473";"1.31749155";"Ctra. Tv-2032 - Estació Ferrocarril, S/N";"43886";"VILABELLA";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"76003";"NULLES-BRÀFIM";"41.2503192";"1.29750259";"Passeig de L'Estació Ferrocarril, 1";"43887";"NULLES";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"76004";"VALLS";"41.2896079";"1.25865179";"Pl. de L'Estació, S/N";"43800";"VALLS";"TARRAGONA";"ESPAÑA";"SI";"NO";""
"77001";"MONTCADA I REIXAC-SANT JOAN (APD)";"41.4820280";"2.18499300";"";"";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77002";"MONTCADA-RIPOLLET";"41.4968022";"2.18192841";"Tagamanent, S/N";"08110";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77003";"SANTA PERPÈTUA DE MOGODA LA FLORIDA";"41.5262041";"2.18623384";"De L'Estacio, 3";"08130";"SANTA PERPÈTUA DE MOGODA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77004";"MOLLET-SANTA ROSA";"41.5366617";"2.20616865";"Joan Maragall, 2";"08100";"MOLLET DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77005";"PARETS DEL VALLÈS";"41.5562690";"2.22600409";"Avg. Estacio, S/N";"08150";"PARETS DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77006";"GRANOLLERS-CANOVELLES";"41.6114637";"2.27686073";"C/ Joan Maragall, 6";"08400";"GRANOLLERS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77100";"LES FRANQUESES DEL VALLÈS";"41.6297885";"2.29516461";"Ctra. de Ribas, 122";"08520";"FRANQUESES DEL VALLÈS (LES)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77101";"LLERONA (APD)";"41.6437380";"2.29636900";"";"";"FRANQUESES DEL VALLÈS (LES)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77102";"LA GARRIGA";"41.6846272";"2.28879559";"Ronda del Carril, 47";"08530";"GARRIGA (LA)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77103";"FIGARÓ";"41.7213454";"2.27160129";"C/ Estación de Ferrocarril, S/N";"08530";"FIGARÓ-MONTMANY";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77104";"SANT MARTÍ DE CENTELLES";"41.7605736";"2.24890462";"Estacio, S/N";"08592";"SANT MARTÍ DE CENTELLES";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77105";"CENTELLES";"41.7993947";"2.22263552";"C/ Marques de Peñaplata, S/N";"08540";"CENTELLES";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77106";"BALENYÀ-ELS HOSTALETS";"41.8149511";"2.23331523";"C/ Estacio, S/N";"08554";"BALENYÀ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77107";"BALENYÀ-TONA-SEVA";"41.8419076";"2.24744240";"C/ Bisbe Perello, S/N";"08554";"BALENYÀ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77108";"TARADELL-MONT-RODON(APD)";"41.8801980";"2.25785700";"";"";"TARADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77109";"VIC";"41.9310958";"2.24885665";"Pl. Centenari, 4";"08500";"VIC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77110";"MANLLEU";"41.9998601";"2.26929589";"Paseo de la Estación, S/N";"08560";"MANLLEU";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77111";"TORELLÓ";"42.0520113";"2.25997226";"Pl. Estación S/N";"08570";"TORELLÓ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77112";"BORGONYÀ";"42.0646586";"2.24200567";"C/ del Ter, S/N";"08571";"SANT VICENÇ DE TORELLÓ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77113";"SANT QUIRZE DE BESORA-MONTESQUIU";"42.1048488";"2.21773349";"C/ Estació S/N";"08580";"SANT QUIRZE DE BESORA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77114";"LA FARGA DE BEBIÉ";"42.1300729";"2.20393566";"C/ Estació de la Farga de Bebie";"17532";"MONTESQUIU";"BARCELONA";"ESPAÑA";"SI";"NO";""
"77200";"RIPOLL";"42.1961284";"2.19584128";"C/ Progrés, 22";"17500";"RIPOLL";"GIRONA";"ESPAÑA";"SI";"NO";""
"77201";"SANT JOAN DE LES ABADESSES";"";"";"";"";"SANT JOAN DE LES ABADESSES";"GIRONA";"ESPAÑA";"NO";"NO";""
"77301";"CAMPDEVÀNOL";"42.2217131";"2.16575839";"Pl. de L'Estació, 1";"17530";"CAMPDEVÀNOL";"GIRONA";"ESPAÑA";"SI";"NO";""
"77302";"AIGUES DE RIBES(APD)";"42.2964730";"2.16387500";"";"";"CAMPELLES";"GIRONA";"ESPAÑA";"NO";"NO";""
"77303";"RIBES DE FRESER";"42.3002126";"2.16619947";"Estació Renfe";"17534";"RIBES DE FRESER";"GIRONA";"ESPAÑA";"SI";"NO";""
"77304";"PLANOLES";"42.3144689";"2.09973152";"C/ Estació, 4";"17535";"PLANOLES";"GIRONA";"ESPAÑA";"SI";"NO";""
"77305";"TOSES";"42.3209639";"2.01525836";"Ctra Giv-4016 / la Estació S/N, Toses, Girona";"17536";"TOSES";"GIRONA";"ESPAÑA";"SI";"NO";""
"77306";"LA MOLINA";"42.3446518";"1.95595081";"Carrer de L'Estació, S/N";"17537";"ALP";"GIRONA";"ESPAÑA";"SI";"NO";""
"77307";"URTX-ALP";"42.3768624";"1.89685307";"Ctra. Giv-4082 - Estación Ferrocarril, S/N";"17538";"ALP";"GIRONA";"ESPAÑA";"SI";"NO";""
"77308";"QUEIXANS (APD)";"42.3980280";"1.91532700";"";"";"FONTANALS DE CERDANYA";"GIRONA";"ESPAÑA";"NO";"NO";""
"77309";"PUIGCERDÀ";"42.4296256";"1.92458355";"Pl. Estació S/N";"17520";"PUIGCERDÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"77310";"LA TOUR DE CAROL";"42.4590288";"1.90438312";"28 Avenue Du Puymorens";"";"LA TOUR DE CARO";"GIRONA";"ESPAÑA";"SI";"NO";""
"78004";"SAN JUAN DE MOZARRIFAR (APT)";"41.7224290";"-0.8431800";"";"";"ZARAGOZA";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"78005";"VILLANUEVA DE GÁLLEGO";"41.7655100";"-0.8222040";"C/ Estación Ferrocarril, S/N";"50830";"VILLANUEVA DE GÁLLEGO";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"78100";"ZUERA";"41.8771660";"-0.7641720";"Plaza del Canfranc, 8";"50800";"ZUERA";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"78101";"ONTINAR DEL SAZ (APD)";"";"";"";"";"ZUERA";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"78102";"ALMUDÉVAR";"41.9967140";"-0.6436220";"";"";"ALMUDÉVAR";"HUESCA";"ESPAÑA";"NO";"NO";""
"78200";"TARDIENTA";"41.9757160";"-0.5382230";"Pl. Estación Ferrocarril, S/N";"22240";"TARDIENTA";"HUESCA";"ESPAÑA";"NO";"NO";""
"78201";"GRAÑÉN";"41.9380330";"-0.3693290";"C/ Ronda de Aragon, S/N";"22260";"GRAÑÉN";"HUESCA";"ESPAÑA";"NO";"NO";""
"78202";"MARCEN-POLEÑINO";"41.8819110";"-0.2834560";"";"";"TRAMACED";"HUESCA";"ESPAÑA";"NO";"NO";""
"78203";"SARIÑENA";"41.8175290";"-0.1707600";"Barrio Estación Ferrocarril, S/N";"22200";"SARIÑENA";"HUESCA";"ESPAÑA";"NO";"NO";""
"78204";"TORMILLO-LASTANOSA (APT)";"41.8489360";"-0.0367650";"";"";"PERALTA DE ALCOFEA";"HUESCA";"ESPAÑA";"NO";"NO";""
"78300";"SELGUA";"41.9063330";"0.14818700";"";"";"MONZÓN";"HUESCA";"ESPAÑA";"NO";"NO";""
"78301";"MONZÓN-RÍO CINCA";"41.9136790";"0.19693900";"Pl. Estación Ferrocarril, S/N";"22400";"MONZÓN";"HUESCA";"ESPAÑA";"NO";"NO";""
"78302";"BINÉFAR";"41.8497680";"0.29147800";"Avda. de Aragon, S/N";"22500";"BINÉFAR";"HUESCA";"ESPAÑA";"NO";"NO";""
"78303";"TAMARITE-ALTORRICON";"41.7777290";"0.37775000";"";"";"TAMARITE DE LITERA";"HUESCA";"ESPAÑA";"NO";"NO";""
"78304";"ALMACELLES";"41.7309830";"0.44618000";"";"";"ALMACELLES";"LLEIDA";"ESPAÑA";"NO";"NO";""
"78305";"RAIMAT";"41.6860210";"0.47687200";"";"";"LLEIDA";"LLEIDA";"ESPAÑA";"NO";"NO";""
"78400";"LLEIDA-PIRINEUS";"41.6201300";"0.63365328";"Pl. Berenguer Iv, S/N";"25007";"LLEIDA";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78401";"PLA DE VILANOVETA";"41.6264810";"0.71482900";"";"";"LLEIDA";"LLEIDA";"ESPAÑA";"NO";"NO";""
"78402";"BELL-LLOC D'URGELL";"41.6316190";"0.78154700";"C/ de L'Estació, S/N";"25220";"BELL-LLOC D'URGELL";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78403";"MOLLERUSSA";"41.6317790";"0.89677500";"Pl. L'Estació Ferrocarril, 4";"25230";"MOLLERUSSA";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78404";"GOLMÉS";"41.6359290";"0.93086300";"Passeig L'Estació Ferrocarril, S/N";"25241";"GOLMÉS";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78405";"CASTELLNOU DE SEANA";"41.6374640";"0.96773600";"Ctra. Lv - 3443 --- Estació Ferrocarril, S/N";"25265";"CASTELLNOU DE SEANA";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78406";"BELLPUIG";"41.6325450";"1.01299300";"Av. de Lleida, S/N";"25250";"BELLPUIG";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78407";"ANGLESOLA";"41.6464480";"1.07919200";"Ctra. Lv- 3342 - Estació Ferrocarril, S/N";"25320";"ANGLESOLA";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78408";"TÀRREGA";"41.6503870";"1.13896300";"C/ del Segle Xx, S/N";"25300";"TÀRREGA";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78500";"CERVERA";"41.6736110";"1.27477300";"Passeig de L'Estació Ferrocarril, S/N";"25200";"CERVERA";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78501";"SANT GUIM DE FREIXENET";"41.6559240";"1.42053000";"Pl. de L'Estació, S/N";"25270";"SANT GUIM DE FREIXENET";"LLEIDA";"ESPAÑA";"SI";"NO";""
"78502";"SANT MARTÍ SESGUEIOLES";"41.7012170";"1.48620400";"Passeig Dels Germans Forn, S/N";"08282";"SANT MARTÍ SESGUEIOLES";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78503";"CALAF";"41.7303340";"1.51509700";"Avda. Josep Miro, 1";"08280";"CALAF";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78504";"SEGUERS-SANT PERE SALLAVINERA";"41.7479910";"1.57416700";"Ctra. Bv-3051 - Estació de Ferrocarril, S/N";"08281";"SANT PERE SALLAVINERA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78505";"AGUILAR DE SEGARRA";"41.7389170";"1.62372000";"Ctra. Bv - 3009 - Estación Ferrocarril, 18";"08256";"AGUILAR DE SEGARRA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78506";"RAJADELL";"41.7331590";"1.69627500";"Ctra. Bv-3012 - Estación Ferrocarril, S/N";"08256";"RAJADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78600";"MANRESA";"41.7203921";"1.82648564";"Ctra. Manresa A Abrera, S/N";"08240";"MANRESA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78602";"ELS COMDALS (APD)";"41.6894700";"1.84060900";"";"";"MANRESA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78603";"CASTELLGALI  (APD)";"41.6757870";"1.85807300";"";"";"SANT VICENÇ DE CASTELLET";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78604";"SANT VICENÇ DE CASTELLET";"41.6688309";"1.86264304";"Pg. Pau Casals, S/N";"08295";"SANT VICENÇ DE CASTELLET";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78605";"CASTELLBELL I EL VILAR-MONIST MONTSERRAT";"41.6286826";"1.86882093";"C/ Estacio Renfe, S/N";"08296";"CASTELLBELL I EL VILAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78606";"VACARISSES";"41.6019280";"1.89408790";"C/ Petunia, 29";"08294";"VACARISSES";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78607";"VACARISSES-TORREBLANCA";"41.5869183";"1.91647577";"Pg. de L'Estació, S/N";"08233";"VACARISSES";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78608";"OLESA DE MONTSERRAT";"41.5609930";"1.93032700";"";"";"OLESA DE MONTSERRAT";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78609";"VILADECAVALLS";"41.5637965";"1.95727015";"Camí de L'Estació, S/N";"08232";"VILADECAVALLS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78610";"SANT MIQUEL DE GONTERES";"41.5688661";"1.97428484";"Pg. Dels Eucaliptus, S/N.";"08232";"VILADECAVALLS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78700";"TERRASSA ESTACIÓ DEL NORD";"41.5697825";"2.01435428";"Pl. Estació del Nord, S/N";"08221";"TERRASSA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78701";"TORREBONICA (APD)";"41.5661460";"2.05303500";"";"";"TERRASSA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78702";"CASTELLARNAU  (APD)";"41.5640310";"2.07518500";"";"";"SABADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78703";"SABADELL SUD";"41.5287076";"2.10539311";"Comerç, S/N";"08204";"SABADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78704";"SABADELL CENTRE";"41.5464197";"2.11560767";"Carrer de L'Estació 67, Sabadell (Barcelona)";"08203";"SABADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78705";"BARBERÀ DEL VALLÈS";"41.5136598";"2.11845269";"Pla. Espanya, S/N";"08210";"BARBERÀ DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78706";"CERDANYOLA DEL VALLÈS";"41.4925608";"2.14752164";"Av. Primavera, S/N";"08290";"CERDANYOLA DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78707";"MONTCADA I REIXAC-SANTA MARÍA";"41.4811409";"2.16698683";"C/. Montsan, S/N";"08110";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78708";"MONTCADA I REIXAC-MANRESA";"41.4839402";"2.18540420";"Ctra. Vella, S/N";"08110";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78709";"SABADELL NORD";"41.5619773";"2.09622844";"Pl. Espanya, S/N";"08207";"SABADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78710";"TERRASSA EST";"41.5675296";"2.03963639";"Passeig del Camp del Roure, S/N";"08227";"TERRASSA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78800";"MONTCADA-BIFURCACIÓ";"41.4698402";"2.18001578";"Ctra. Nacional 152, S/N";"08041";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78801";"TORRE DEL BARÓ-VALLBONA";"41.4609684";"2.18102036";"Vallcivera, S/N";"08033";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78802";"FABRA I PUIG";"41.4303481";"2.18332907";"Avda. Meridiana, 416";"08030";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78803";"APEADERO VILANOVA";"";"";"";"";"VILANOVA I LA GELTRÚ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78804";"BARCELONA-ARC DE TRIOMF";"41.3919048";"2.18063916";"Passeig.  Sant Joan, S/N";"08010";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78805";"BARCELONA-PLAÇA DE CATALUNYA";"41.3879231";"2.16970383";"Pl. Catalunya, S/N";"08002";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78806";"BARCELONA-LA SAGRERA-MERIDIANA";"41.4218480";"2.18711031";"C/ Meridiana 416, Esquina Hondures";"08027";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79002";"BARCELONA-SAGRERA";"41.4223890";"2.19462300";"";"";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79003";"BARCELONA-SAGRE";"";"";"";"";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79004";"BARCELONA-SANT ANDREU";"41.4361251";"2.19319866";"Pl. Estació, S/N";"08030";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79005";"MONTCADA I REIXAC";"41.4842254";"2.1880892 ";"C/ Generalitat, S/N";"08110";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79006";"MOLLET-SANT FOST";"41.5335634";"2.21766516";"Ronda Orient, 1";"08100";"MOLLET DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79007";"MONTMELÓ";"41.5496523";"2.24544407";"Miquel Biada, S/N";"08160";"MONTMELÓ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79009";"BARCELONA-EL CLOT";"41.4092979";"2.18719759";"Pl. Canonge Rodó, S/N";"08026";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79011";"LA LLAGOSTA";"41.5104566";"2.19973279";"C/ Estacio, S/N";"08120";"LLAGOSTA (LA)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79100";"GRANOLLERS-CENTRE";"41.5997447";"2.29126962";"Pla. Josep Serrat I Bonastre, 5";"08400";"GRANOLLERS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79101";"CARDEDEU";"41.6367012";"2.35626265";"C/ Jaume I, S/N";"08440";"CARDEDEU";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79102";"LLINARS DEL VALLÈS";"41.6380367";"2.40445769";"C/ Montserrat Cullell, S/N";"08450";"LLINARS DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79103";"PALAUTORDERA";"41.6719522";"2.45421488";"Carretera Local Bv-5301, Km. 1, Santa María de Palautordera, (Barcelona";"08460";"SANTA MARIA DE PALAUTORDERA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79104";"SANT CELONI";"41.6857928";"2.49072799";"Pl. de L'Estacio, S/N";"08470";"SANT CELONI";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79105";"GUALBA";"41.7181901";"2.53878373";"Barri D L'Estacio, S/N";"08470";"GUALBA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79106";"RIELLS I VIABREA-BREDA";"41.7263582";"2.56889584";"Mossèn Pere Ribot, S/N";"17404";"RIELLS I VIABREA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79107";"HOSTALRIC";"41.7477880";"2.63165011";"Baixada de L'Estació, S/N";"17450";"HOSTALRIC";"GIRONA";"ESPAÑA";"SI";"NO";""
"79108";"GRANOLLERS";"";"";"";"";"GRANOLLERS";"BARCELONA";"ESPAÑA";"NO";"NO";""
"79109";"LES FRANQUESES-GRANOLLERS NORD";"41.6172549";"2.29443180";"Provença Cantonada Amb Arago, S/N";"08521";"FRANQUESES DEL VALLÈS (LES)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79200";"MAÇANET-MASSANES";"41.7724212";"2.67385865";"C/ Estació de Ferrocarril, S/N";"17412";"MASSANES";"GIRONA";"ESPAÑA";"SI";"NO";""
"79202";"SILS";"41.8075996";"2.74500729";"Pl. de L'Estació, S/N";"17410";"SILS";"GIRONA";"ESPAÑA";"SI";"NO";""
"79203";"CALDES DE MALAVELLA";"41.8411100";"2.80076692";"Av. Doctor Forest, S/N";"17455";"CALDES DE MALAVELLA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79204";"RIUDELLOTS";"41.8962970";"2.81157037";"C/ Veinat de L'Estació, S/N";"17457";"RIUDELLOTS DE LA SELVA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79205";"FORNELLS DE LA SELVA";"41.9350430";"2.80978324";"C/ Caterina Albert, S/N";"17458";"FORNELLS DE LA SELVA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79206";"GIRONA";"41.9534810";"2.80536000";"";"";"GIRONA";"GIRONA";"ESPAÑA";"NO";"NO";""
"79300";"GIRONA";"41.9793629";"2.81693689";"Pl. Espanya, S/N";"17002";"GIRONA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79301";"CELRÀ";"42.0271984";"2.87490587";"Ctra. de Juià, 45";"17460";"CELRÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79302";"BORDILS-JUIÀ";"42.0370568";"2.91529561";"Ctra. Vella, S/N";"17462";"BORDILS";"GIRONA";"ESPAÑA";"SI";"NO";""
"79303";"FLAÇÀ";"42.0474770";"2.95740315";"Pla. Estacio del Carrilet, S/N";"17463";"FLAÇÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79304";"SANT JORDI DESVALLS";"42.0683023";"2.96447664";"C/ de L'Estació, S/N";"17464";"SANT JORDI DESVALLS";"GIRONA";"ESPAÑA";"SI";"NO";""
"79305";"CAMALLERA";"42.1223297";"2.96536522";"C/ Estació Ferrocarril, S/N";"17465";"SAUS, CAMALLERA I LLAMPAIES";"GIRONA";"ESPAÑA";"SI";"NO";""
"79306";"SANT MIQUEL DE FLUVIÀ";"42.1721019";"2.98959828";"Ctra. Gi-622 - Estació Ferrocarril, S/N";"17475";"SANT MIQUEL DE FLUVIÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79307";"TONYA (APD)";"";"";"";"";"GARRIGÀS";"GIRONA";"ESPAÑA";"NO";"NO";""
"79308";"VILAMALLA";"42.2163620";"2.97776423";"Cami de L'Estació, S/N";"17469";"VILAMALLA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79309";"FIGUERES";"42.2651134";"2.96880074";"Pl. Estacio Ferrocarril, S/N";"17600";"FIGUERES";"GIRONA";"ESPAÑA";"SI";"NO";""
"79310";"PERALADA";"";"";"";"";"PERALADA";"GIRONA";"ESPAÑA";"NO";"NO";""
"79311";"VILAJUÏGA";"42.3256691";"3.08754626";"Passeig de L'Estació, S/N";"17493";"VILAJUÏGA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79312";"LLANÇÀ";"42.3666194";"3.14897460";"Pl. L'Estació Ferrocarril, S/N ";"17490";"LLANÇÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79313";"PLATJA DE GARBET (APD)";"42.3917790";"3.14922800";"";"";"COLERA";"GIRONA";"ESPAÑA";"NO";"NO";""
"79314";"COLERA";"42.4068837";"3.15434316";"C/ Pujada Estació, S/N";"17496";"COLERA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79315";"PORTBOU";"42.4245908";"3.15801841";"C/ Claudi Planas, S/N";"17497";"PORTBOU";"GIRONA";"ESPAÑA";"SI";"NO";"PORTB"
"79316";"CERBÈRE";"42.4416640";"3.16314935";"Rue Lamartine";"";"PORTBOU";"GIRONA";"ESPAÑA";"SI";"NO";"PORTB"
"79333";"FIGUERES.BUS";"42.2645900";"2.96744400";"";"";"FIGUERES";"GIRONA";"ESPAÑA";"NO";"NO";""
"79400";"BARCELONA ESTACIÓ DE FRANÇA";"41.3844866";"2.18534785";"Av. Marques de L'Argentera, S/N";"08003";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79401";"BARCELONA-BOGAT";"";"";"";"";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79402";"BARCELONA-POBLE NOU";"";"";"";"";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79403";"SANT ADRIÀ DE BESÒS";"41.4244316";"2.23048178";"Avg. Eduard Maristany, S/N";"08930";"SANT ADRIÀ DE BESÒS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79404";"BADALONA";"41.4458838";"2.24892096";"Pla. Roca I Pi, 1";"08911";"BADALONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79405";"MONTGAT";"41.4630211";"2.27215510";"C/. Marina, S/N";"08390";"MONTGAT";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79406";"MONTGAT-NORD";"41.4687860";"2.28669661";"Ctra. N-Ii, S/N";"08390";"MONTGAT";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79407";"EL MASNOU";"41.4770363";"2.31037720";"Ctra. N-Ii, S/N";"08320";"MASNOU (EL)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79408";"OCATA";"41.4790211";"2.31953267";"Ctra. N-Ii, S/N";"08320";"MASNOU (EL)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79409";"PREMIÀ DE MAR";"41.4877522";"2.35485608";"Cami Ral, S/N";"08330";"PREMIÀ DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79410";"VILASSAR DE MAR";"41.5006285";"2.38986104";"Sant Jaume, S/N";"08340";"VILASSAR DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79412";"CABRERA DE MAR-VILASSAR DE MAR";"41.5067718";"2.40162431";"Avda. Maresme, S/N";"08349";"CABRERA DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79500";"MATARÓ";"41.5333852";"2.44553025";"Avg.del Maresme, S/N";"08301";"MATARÓ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79501";"SANT ANDREU DE LLAVANERES";"41.5555467";"2.49826463";"Ctra. Nacional Ii, S/N";"08392";"SANT ANDREU DE LLAVANERES";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79502";"CALDES D'ESTRAC";"41.5686082";"2.52598143";"C/ Callao --- Ctra. Nacional Ii, S/N";"08393";"CALDES D'ESTRAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79600";"ARENYS DE MAR";"41.5776990";"2.54933744";"Platja de J.b.cassa, S/N";"08350";"ARENYS DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
